Id,Deck,Name,Text,Version
40526,"Benjen Stark, Au-Delà du Mur","Perspicacité
du
Patrouilleur","**Au début d’un tour allié :**

Ciblez 1 ennemi situé à Longue Portée
ou moins d’une unité de Patrouilleurs
alliée et choisissez 1 option :

• 1 unité alliée située à Longue Portée ou
moins de cet ennemi se décale de 3’’.

• Ce tour-ci, les unités alliées
peuvent relancer n'importe quels dés
d’Attaque et de Distance de Charge
lorsqu’elles ciblent cet ennemi.

• Ce tour-ci, cet ennemi ne peut
pas utiliser d’Ordres ou être ciblé
par des cartes Tactique alliées.",2021
40527,"Benjen Stark, Au-Delà du Mur",Rassemblement,"**Quand une Unité de Cavalerie
alliée non engagée est activée :**

Une fois ce tour-ci, si cette unité
doit effectuer une action de
Manœuvre, elle peut soigner 3 de
ses Blessures et retirer 1 pion État
au lieu d’effectuer cette action.",2021
40528,"Benjen Stark, Au-Delà du Mur","Attaque
montée","**Quand une Unité de Cavalerie
alliée choisit son action lors de son
activation, avant de résoudre celle-ci :**

Pour son action, cette unité peut
effectuer un pivot, puis une
action de Marche, même si elle
est engagée. Elle peut traverser les
ennemis au cours de cette Marche.
Les ennemis desquels elle se
désengage ne peuvent pas pivoter.

Une fois cette Marche résolue,
1 ennemi traversé subit
1 Blessure, +1 par rang restant
dans cette unité ennemie.",2021
40529,"Cotter Pyke, Commandant de Fort-Levant","Ordres
d'assaut","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez les effets de
cette zone par :

*1 Unité Combattante alliée effectue
1 action d’Attaque de Mêlée.*

*Si cette carte cible l’unité de
Cotter Pyke, celle-ci peut effectuer
1 action de Charge à la place.*",2021
40530,"Cotter Pyke, Commandant de Fort-Levant","Agressivité
de Pyke","**Après qu’une unité alliée a
résolu une Attaque de Mêlée :**

Cette unité effectue 1 Attaque
de Mêlée en utilisant sa valeur
de dés d’Attaque la plus basse.
Cette attaque ne déclenche
pas de Test de Panique.

Après avoir résolu cette attaque,
l’attaquant subit 2 Touches,
+1 Touche pour chacune des
Touches générées par cette attaque.",2021
40531,"Cotter Pyke, Commandant de Fort-Levant","Frappes
téméraires","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Cette attaque gagne **Frappe Critique**
et **Précision**. L’Attaquant subit
1 Blessure pour chaque résultat
de 1 sur les dés d’Attaque.

Si cette carte cible l’unité de
Cotter Pyke, cette attaque lance
sa valeur de dés la plus élevée.",2021
40532,"Ser Denys Mallister, Commandant de Tour Ombreuse","Méthodes
réactives","**Au début de n’importe quel tour :**

Remplacez 1 pion État de
n’importe quelle unité par 1 autre
pion État de votre choix.

Si vous contrôlez [LETTER], vous pouvez
déplacer 1 pion État d’une unité
vers n’importe quelle autre unité.",2021
40533,"Ser Denys Mallister, Commandant de Tour Ombreuse","Prouesse
guerrière","**Quand un ennemi est ciblé par une
Capacité ou une carte Tactique :**

Vous pouvez dépenser 1 pion
État de cet ennemi. Si vous le
faites, annulez les effets de cette
Capacité ou carte Tactique. /
**Au début d’un tour allié :**

Ciblez 1 Unité Combattante
alliée engagée. Retirez 1 pion
État de cette unité.",2021
40534,"Ser Denys Mallister, Commandant de Tour Ombreuse","Temperé par 
le devoir","**Au début d’un tour allié :**

Ciblez 1 Unité de la Garde de
Nuit alliée et attachez-lui cette
carte jusqu’à la fin de la partie.
Tant que cette carte est attachée,

chaque fois que cette unité est
activée, 1 ennemi avec lequel elle
est engagée gagne 1 pion État,
+1 pour chacun des rangs détruits
dans cette unité de la Garde.",2021
40601,Paquet de Base Baratheon,"Justice des
Baratheon","**Après qu'un ennemi 
a résolu une attaque :**

L'attaquant devient
**Paniqué** et **Vulnérable**.

Si vous contrôlez [CROWN] ou [LETTER], il devient également **Affaibli**.",2021-S01
40602,Paquet de Base Baratheon,"Ingéniosité 
du Cerf","**Quand une unité alliée 
gagne un pion État :**

Retirez ce pion État. Vous pouvez ensuite
cibler 1 ennemi engagé avec cette unité.
Il gagne 1 pion État du même type.

Si vous contrôlez [LETTER], ciblez 1 autre
ennemi situé à Longue Portée ou moins.
Il gagne 1 pion État du même type.",2021
40603,Paquet de Base Baratheon,"Nôtre est 
la fureur !","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Choisissez 1 option. Pour chaque
zone que vous contrôlez entre [CROWN] 
et [LETTER], choisissez-en 1 de plus :

• Cette attaque gagne +1 pour Toucher.
• Cette attaque gagne **Fracasser**.
• Cette attaque gagne **Cruel**.",2021
40604,Paquet de Base Baratheon,Assaut soutenu,"**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’attaque :**

Si cette unité a commencé le tour
engagée avec le défenseur, elle lance sa
valeur de dés d’Attaque la plus élevée.
Si le défenseur possède plus de
rangs restants que l’attaquant, le
défenseur devient **Vulnérable**.",2021
40605,Paquet de Base Baratheon,"Conviction 
des Baratheon","**Quand une unité alliée 
réussit un Test de Moral :**

Cette unité soigne 2 de ses Blessures.

Si vous contrôlez [CROWN], tous les ennemis
avec lesquels elle est engagée
subissent 1 Test de Panique.

Si vous contrôlez [LETTER], chaque ennemi
avec lequel elle est engagée
gagne 1 pion État.",2021-S01
40606,Paquet de Base Baratheon,Riposte finale,"**Après qu’un ennemi a
résolu une Attaque de Mêlée :**

Pour chaque Blessure subie par le
défenseur, l'attaquant subit 1 Touche,

Si vous contrôlez [CROWN], l'attaquant
subit −1 à ses lancers de dés de
Défense contre ces Touches..",2021-S01
40607,Paquet de Base Baratheon,"Serment 
du devoir","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante alliée et
attachez-lui cette carte jusqu’à la fin de
la partie. Quand une unité d’Infanterie
ou de Cavalerie alliée est détruite,
placez 1 pion Ordre sur cette carte.

Tant que cette carte est pourvue
d’un pion Ordre, l’unité à laquelle
elle est attachée gagne :

Cette unité subit −1 Blessure quand
elle échoue un Test de Panique.

Tant que vous contrôlez [CROWN], chaque fois
que cette unité effectue une Attaque de
Mêlée, le défenseur gagne 1 pion État.",2021
40608,"Renly Baratheon, Seigneur Suzerain","Retour
inexplicable","**Quand une UNC alliée s’empare d’une
zone, remplacez l’effet de celle-ci par :**

Choisissez 1 option :

*• Déplacez 1 Attachement allié de 1 unité
à une autre unité alliée sans Attachement
située à Longue Portée ou moins.*

*• Attachez 1 Attachement allié précédemment
détruit à 1 Unité Combattante alliée
sans Attachement (en remplaçant
normalement une figurine).*",2021
40609,"Renly Baratheon, Seigneur Suzerain","Liaison 
secrète","**Après qu’une unité alliée qui ne contient
pas Renly Baratheon a été attaquée :**

L’unité de Renly effectue 1 action
d’Attaque ou de Charge sur
l’attaquant. Cette attaque lance
sa valeur de dés la plus élevée. /
**Au début d’un tour allié :**

Piochez 1 carte Tactique.",2021
40610,"Renly Baratheon, Seigneur Suzerain","Dans l'ombre
de son frère","**Quand une unité de Général
ennemie est activée :**

Choisissez 1 option :

• Si cet ennemi est situé à Longue
Portée ou moins de l’unité de
Renly, ce Général perd toutes ses
Capacités jusqu’à la fin du round.

• L’unité de Renly effectue 1 action
de Manœuvre ou de Repli. /
**Au début de n’importe quel tour :**

Si le Général ennemi a été détruit,
l’unité de Renly Baratheon
soigne 2 de ses Blessures.",2021
40611,"Loras Tyrell, Le Chevalier des Fleurs","Aimé
du peuple","**Quand un ennemi effectue une
Attaque de Mêlée, avant de
lancer les dés d’Attaque :**

Cet ennemi effectue un Test de
Moral. S’il échoue, il devient
**Vulnérable** et **Affaibli**.

S’il est situé à Courte Portée
ou moins de l’unité de Loras
Tyrell, il subit −2 au lancer.",2021
40612,"Loras Tyrell, Le Chevalier des Fleurs",Prolifération,"**Au début d’un tour ennemi :**

Ciblez 1 unité alliée. Elle effectue
1 Test de Moral. Si elle est engagée
avec un ennemi qui possède plus de
rangs restants, elle réussit ce test.

Si elle réussit, attachez cette carte à
l’unité alliée jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois que cette unité est
attaquée, avant de résoudre l’attaque,
l’attaquant subit 1 Touche, +1 pour
chaque rang restant du défenseur.",2021
40613,"Loras Tyrell, Le Chevalier des Fleurs",Croissance,"**Après qu’une unité alliée
a résolu une attaque :**

Pour chaque rang ennemi détruit
par cette attaque, cette unité
soigne 2 de ses Blessures.

Si cette carte cible l’unité de
Loras Tyrell, soignez +1 Blessure
par rang ennemi détruit.",2021
40614,"Eldon Estremont, Seigneur de Vertepierre","Rançon
conséquente","**Quand un Attachement allié est détruit :**

Attachez cette carte à 1 unité ennemie
située à Courte Portée ou moins jusqu’à
la fin de la partie. Quand cette unité est
détruite, gagnez 1 Point de Victoire. /
**Quand un Attachement
ennemi est détruit :**

Attachez cette carte à 1 unité alliée
située à Courte Portée ou moins jusqu’à
la fin de la partie. Tant que cette carte
est attachée, les Attaques de Mêlée de
cette unité lancent +1 dé d’Attaque et elle
gagne +1 à ses lancers de test de Moral.",2021
40615,"Eldon Estremont, Seigneur de Vertepierre","Supériorité
martiale","**Quand une unité ennemie effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Vous pouvez dépenser 1 pion
**Vulnérable** de l’attaquant. Si vous
le faites, cette attaque subit −1
pour Toucher et l’attaquant subit
1 Touche pour chaque Échec.",2021
40616,"Eldon Estremont, Seigneur de Vertepierre","Endurance
au combat","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée et
attachez-lui cette carte jusqu’à la fin
de la partie. Tant que cette carte est
attachée, les Attaques de Mêlée de cette
unité gagnent les bonus suivants, en
fonction du round de jeu *(cumulatif)* :

**3+ :** Peut relancer n’importe quels Échecs.

**4+:** **Fracasser**

**5+:** **Frappe Critique**

**6+:** +2 dés d'Attaque",2021
40617,"Cortnay Penrose, Gouverneur d'Accalmie","Donner
des ordres","**Quand l’unité de votre
Général est activée :**

Cette unité ne peut pas effectuer
d’action ce tour-ci. À la place,
ciblez 1 autre unité alliée située à
Longue Portée ou moins. Elle effectue
1 action d’Attaque ou de Charge. /
**Au début de n’importe quel tour :**

Ciblez 1 unité Combattante alliée.
Retirez 1 pion Ordre de cette
unité. Elle peut utiliser cet Ordre
une nouvelle fois ce round-ci.",2021
40618,"Cortnay Penrose, Gouverneur d'Accalmie","Stratégie
surprise","**Au début d’un tour allié :**

Défaussez cette carte et 1 autre
carte pour renvoyer une carte de
votre défausse dans votre main.

Si vous contrôlez [LETTER], vous ne
défaussez que cette carte.",2021
40619,"Cortnay Penrose, Gouverneur d'Accalmie","Contre-
complot","**Quand un adversaire joue une carte
Tactique, avant de résoudre celle-ci :**

Lancez 1 dé : Sur un résultat de 3+,
annulez les effets de la carte Tactique.

Si vous contrôlez [CROWN],
vous pouvez relancer ce dé.",2021
40620,"Renly Baratheon, L'Héritier Charismatique","Richesse et
Charisme","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*Choisissez 1 option :*

*• Soignez un total de 3 Blessures
réparti sur n’importe quel nombre
d’Unités Combattantes alliées.*

*• Retirez tous les pions État de chaque
Unité Combattante alliée. Pour
chaque pion retiré, infligez 1 Blessure à
1 ennemi engagé avec cette unité.*",2021
40621,"Renly Baratheon, L'Héritier Charismatique","Plus jeune,
plus hardi,
et infiniment
plus aimable","**Quand une unité alliée réussit
un Test de Moral :**

Attachez cette carte à cette
unité jusqu’à ce que l’unité de
Renly Baratheon soit détruite.
Tant que cette carte est attachée
et que cette unité se trouve à
Longue Portée ou moins de l’unité
de Renly, les Attaques de Mêlée
de cette unité gagnent +1 dé. /
**Au début d’un tour allié :**

Piochez 1 carte Tactique.",2021
40622,"Renly Baratheon, L'Héritier Charismatique","Tous me 
feront Roi !","**Au début d’un tour allié :**

Choisissez 1 option :

• Piochez 1 carte Tactique.

• Ciblez toutes les unités alliées
situées à Courte Portée de
l’unité de Renly Baratheon. Elles
soignent 1 de leurs Blessures.

• Ciblez tous les ennemis situés à
Courte Portée de l’unité de Renly
Baratheon. Ils subissent 1 Blessure.",2021
40623,"Stannis Baratheon, L'Héritier Légitime","Volonté du
Roi Légitime","**Quand une UNC alliée
s’empare de [CROWN] :**

Remplacez l’effet de cette zone par :

*1 Unité Combattante ennemie
devient **Paniquée**.*

*1 Unité Combattante ennemie
devient **Vulnérable**.*

*1 Unité Combattante ennemie
devient **Affaiblie**.*",2021
40624,"Stannis Baratheon, L'Héritier Légitime","Conditions
difficiles","**Au début de n’importe quel tour :**

Ciblez 1 unité ennemie.
Retirez n’importe quel nombre
de pions État de cette unité. Pour
chaque pion retiré, cet ennemi perd
1 Capacité jusqu’à la fin du round.",2021
40625,"Stannis Baratheon, L'Héritier Légitime","Approche
tactique","**Au début du round :**

Ciblez 1 Unité Combattante alliée.
Attachez-lui cette carte
jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois que cette unité effectue
une Attaque de Mêlée, après
avoir lancé les dés d’attaque, vous
pouvez dépenser 1 pion État du
défenseur. Si vous le faites, cette
attaque inflige +D3 Blessures.

Si cette carte cible l’unité de Stannis,
infligez 3 Blessures au lieu de lancer le dé.",2021
40626,"Stannis Baratheon, Le Roi Légitime","Au nom de
R'hllor","**Quand une unité allie effectue
une Attaque de Mêlée, avant de
lancer les dés d’Attaque :**

Cette attaque gagne 1 des effets
suivants. Si cette carte cible une
unité R’hllor, elle gagne les deux.

• **Frappe Critique**

• **Fracasser**

Après avoir résolu cette attaque, si le
défenseur n’a pas été détruit, l’attaquant
subit 1 Test de Panique avec −2 au lancer.",2021
40627,"Stannis Baratheon, Le Roi Légitime","Épreuve
de foi","**Au début de n’importe quel tour :**

Ciblez 1 unité R’hllor alliée.
Cette unité subit 1 Test de Panique.

Attachez-lui cette carte.
Retirez cette carte après qu’un ennemi
a résolu une attaque sur cette unité.

Tant que cette carte est attachée,
cette unité gagne +1 à ses
lancers de dés de Défense.",2021
40628,"Stannis Baratheon, Le Roi Légitime",Azor Ahai !,"**Quand une unité alliée effectue un Test
de Panique, après avoir lancé les dés :**

Cette unité ne peut subir que 1 Blessure
maximum si elle échoue ce test.

Si cette carte cible une unité R’hllor,
elle réussit ce test à la place, et
tous les ennemis engagés avec
elle deviennent **Paniqués**.",2021
40629,"Davos Mervault, Héros de la Néra","Combines de 
culpucier","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Ciblez 1 unité Combattante alliée autre
que le défenseur. Elle effectue 1 action
de Manœuvre. Si cette carte cible
l’unité de Davos, celle-ci peut, à la place, 
pivoter, puis effectuer 1 action de Marche. /
**Avant le début de la partie, retirez la
carte « Riposte Finale » de votre paquet
Tactique et remplacez-la par cette carte.**",2021
40630,"Davos Mervault, Héros de la Néra",« Tout »,"**Au début de n’importe quel tour :**

Ciblez 1 unité d’Infanterie alliée.
Cette unité subit jusqu’à 3 Blessures,
puis ciblez 1 autre unité d’Infanterie
alliée et soignez-la du même nombre
de Blessures. Si elle ne possède
pas d’Attachement, vous pouvez,
au prix de 1 des Blessures soignées,
lui attacher 1 Attachement d’Infanterie
allié précédemment détruit.",2021
40631,"Davos Mervault, Héros de la Néra","Allégeance à
la Couronne","**Quand un ennemi échoue
un Test de Panique :**

Ciblez 1 unité alliée située à Longue
Portée ou moins. Pour chaque
Blessure que cet ennemi a subie lors
de ce Test, soignez 1 Blessure de
l’unité alliée ciblée, maximum 3.

Si vous contrôlez [CROWN], soignez 1 Blessure
supplémentaire *(maximum 4)*.",2021
40632,"Davos Mervault, Héros de la Néra",Pourparlers,"**Quand une unité alliée est activée :**

Cette unité ne peut pas effectuer
d’action ce tour-ci. Ciblez 1 ennemi
situé à Courte Portée ou moins. Il est
activé, mais n’effectue aucune action.

Si cette carte cible l’unité de Davos,
vous pouvez décider que les deux unités
soignent chacune 2 de leurs Blessures.",2021
40633,"Andrew Estremont, Premier des Hommes du Roi","Ordres
d'assaut","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez les effets de cette zone par :

*1 Unité Combattante alliée effectue
1 action d’Attaque de Mêlée.*

*Si cette carte cible l’unité d’Andrew
Estremont, celle-ci peut effectuer
1 action de Charge à la place.*",2021
40634,"Andrew Estremont, Premier des Hommes du Roi","Furie
téméraire","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Cette attaque gagne **Cruel** et lance sa
valeur dés d’Attaque la plus élevée.
Après avoir résolu cette attaque,
l’attaquant subit 2 Blessures, −1 pour
chacun de ses rangs restants.",2021
40635,"Andrew Estremont, Premier des Hommes du Roi","Poussée
aggressive","**Quand une unité alliée effectue une
action de Charge, avant de lancer
les dés de Distance de Charge :**

Cette unité est considérée comme
ayant obtenu des 6 sur tous ses dés de
Distance de Charge et ses Attaques
de Mêlée gagnent **Frappe Critique**.

Une fois cette attaque résolue,
l’attaquant devient **Vulnérable**, sauf s’il
s’agit de l’unité d’Andrew Estremont.",2021
40636,"Axell Florent, Premier des Hommes de la Reine","Charge
ardente","**Quand une unité alliée effectue
une action de Charge, avant
de résoudre celle-ci :**

Cette unité devient **Vulnérable**,
mais compte comme obtenant
6 sur tous ses dés de Distance de
Charge et les ennemis Chargés avec
succès deviennent **Paniqués**.",2021
40637,"Axell Florent, Premier des Hommes de la Reine","Colère de
R'hllor","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*Cet ennemi subit 1 Test de Panique avec
−1 au lancer pour chaque unité R’hllor
ennemie située à Courte Portée ou moins.
S’il échoue, en plus de subir des Blessures,
il devient également **Vulnérable** et **Affaibli**.*",2021
40638,"Axell Florent, Premier des Hommes de la Reine","Détermination
ardente","**Quand une unité alliée effectue un Test
de Panique, avant de lancer les dés :**

Si cette carte cible une unité R’hllor,
cette unité subit 3 Blessures si elle
échoue ce Test de Panique.

Si elle réussit le test, ciblez 1 ennemi
engagé avec elle. Pour chaque
Blessure que cette unité aurait
pu subir en échouant ce test,
cet ennemi subit 1 Blessure.",2021
40639,"Stannis Baratheon, Roi au Mur",Reformation,"**Quand une unité de Cavalerie
alliée effectue une action de
Repli, avant de lancer les dés
de Distance de Repli :**

Les ennemis desquels elle se
désengage ne peuvent pas
pivoter. Une fois ce Repli résolu,
cette unité peut effectuer 1
action de Manœuvre.

Si cette carte cible l’unité de Stannis
Baratheon, celle-ci soigne D3 de
ses Blessures, +1 Blessure pour
chacun de ses rangs détruits.",2021
40640,"Stannis Baratheon, Roi au Mur","Mettez les 
bouchées 
doubles !","**Quand une Unité de Cavalerie
alliée non engagée est activée :**

Une fois ce tour-ci, si cette
unité effectue une action de
Manœuvre, elle gagne +3 [MOVEMENT]
pour cette action de Manœuvre.
Ensuite, elle devient **Vulnérable**.",2021
40641,"Stannis Baratheon, Roi au Mur",Piétinez-les !,"**Quand un ennemi termine
une action de Manœuvre,
de Marche ou de Repli :**

Ciblez 1 Unité de Cavalerie alliée
située à Longue Portée ou moins
capable de Charger cet ennemi.

Elle effectue 1 action de Charge
sur cet ennemi. Si elle réussit sa
Charge, au lieu d’effectuer une
Attaque de Mêlée, cet ennemi
devient **Paniqué** et subit 2 Touches
par rang restant dans cette unité.",2021
40642,"Justin Massey, Le Charmeur","Regroupement
en formation","**Au début d’un tour allié :**

Ciblez 2 unités d’Infanterie alliées,
situées à Longue Portée ou moins
l’une de l’autre. Retirez jusqu’à
4 figurines de l’une de ces unités.
Soignez l’autre d’autant de Blessures.

Vous pouvez ensuite soit déplacer
1 Attachement de l’une de ces unités
à l’autre *(en remplaçant normalement une
figurine et en conservant les restrictions
d’Attachements)*, soit échanger
2 Attachements alliés entre ces unités.",2021
40643,"Justin Massey, Le Charmeur","Retraite
soudaine","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Ciblez le défenseur. Il
effectue 1 action de Repli.

Si cette carte cible l’unité de
Justin Massey, celle-ci peut
relancer n’importe quels dés
de Distance de Repli.",2021
40644,"Justin Massey, Le Charmeur","Aides
précieuses","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Ciblez le défenseur. Il retire tous
ses pions États. S’il possède 1 rang
détruit, il soigne 1 de ses Blessures.
S’il possède 2 rangs détruits,
il soigne 3 de ses Blessures.
Si cette carte cible l’unité
de Justin Massey, celle-ci
soigne +1 de ses Blessures.",2021
40645,"Renly Baratheon, Roi du Sud","Excès de
confiance","**Quand un ennemi termine une action
de Manœuvre, de Marche ou de Repli :**

Ciblez 1 Unité d’Infanterie alliée
située à Longue Portée ou moins
pouvant charger cet ennemi.

Cette unité devient **Vulnérable** et
effectue une action de Charge ciblant
cet ennemi. Si elle réussit, elle ne
résout pas son Attaque de Mêlée.
Au lieu de cela, cet ennemi subit 2
Touches par rang restant dans cette
unité. Si l’unité ciblée est celle de Renly
Baratheon, elle peut relancer n’importe
quels dés de Distance de Charge.",2021
40646,"Renly Baratheon, Roi du Sud","Chevaliers
de l'été","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée.

Cette unité effectue un
Test de Moral.

Pour chaque zone que vous
contrôlez entre [CROWN] and [LETTER], 
elle gagne +1 à son lancer.

Si elle réussit, tous les ennemis
engagés avec elle effectuent
un Test de Panique.",2021
40647,"Renly Baratheon, Roi du Sud","Campement
somptueux","**Quand une UNC ennemie
s’empare d’une zone :**

Après avoir résolu l’effet de cette zone,
déplacez cette UNC vers une zone libre.

Si vous l’avez déplacé depuis [CROWN] 
ou [LETTER], votre adversaire peut cibler
1 de vos Unités Combattantes.
Elle devient **Vulnérable**.

Si vous l’avez déplacé depuis [SWORDS]
ou [MONEY], votre adversaire peut cibler
1 de vos Unités Combattantes.
Elle devient Paniquée et
effectue un Test de Panique.",2021
40701,Paquet de Base Targaryen,Débordement,"**Quand une unité alliée
effectue une Percée :**

Au lieu de faire une Percée, cette
unité effectue 1 action de Charge.

Si vous contrôlez [HORSE], elle
peut relancer n’importe quels
dés de Distance de Charge.",2021
40702,Paquet de Base Targaryen,"Retraite
soudaine","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Le défenseur effectue
1 action de Repli.",2021
40703,Paquet de Base Targaryen,"Repositionnement
éclair","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante
alliée. Elle se décale de 2’’.

Si vous contrôlez [HORSE], elle effectue
1 action de Manœuvre de 3’’ à la place.",2021
40704,Paquet de Base Targaryen,Feu et sang,"**Quand une unité alliée effectue une
action de Charge, avant de lancer
les dés de Distance de Charge :**

Choisissez 1 option. Choisissez-en 2
à la place si vous contrôlez [HORSE] :

• Cette unité peut relancer
n’importe quels dés de Distance
de Charge ce tour-ci.

• Si cette unité Charge avec
succès, ses Attaques de Mêlée
gagnent **Fracasser** ce tour-ci.

• Si cette unité Charge avec
succès, ses Attaques de Mêlée
gagnent **Cruel** ce tour-ci.",2021
40705,Paquet de Base Targaryen,Contrôle du terrain,"**Quand une UNC s’empare de [HORSE] :**

S’il s’agit d’une UNC alliée, vous pouvez remplacer l’effet de cette zone par :

*1 Unité Combattante alliée effectue 1 action de Manœuvre ou de Repli avec +1[MOVEMENT]. Tout ennemi duquel elle se désengage devient **Affaibli**.*

S’il s’agit d’une UNC ennemie, après avoir résolu l’effet de cette zone, 1 unité Combattante alliée de décale de 3”.",2021-S02
40706,Paquet de Base Targaryen,"Avance
incoercible","**Quand une unité alliée est activée :**

Ce tour-ci, cette unité peut ignorer
les mots-clés Dangereux, Difficile et
Entravant. Détruisez tout Terrain doté
du mot-clé Destructible qu’elle traverse
ou duquel elle s’arrête à 1’’ ou moins. /
**Quand une unité alliée
effectue une Percée :**

Cette unité gagne +3[MOVEMENT] quand elle
Manœuvre lors de cette Percée.",2021
40707,Paquet de Base Targaryen,"Sang du
Dragon","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante alliée
et attachez-lui cette carte jusqu’à
la fin de la partie. Quand une
unité alliée est détruite, placez
1 pion Ordre sur cette carte.

Tant que cette carte est pourvue d’un
pion, les Attaques de Mêlée de l’unité à
laquelle elle est attachée gagnent +1 dé
d’Attaque et cette unité subit −1 Blessure
lorsqu’elle échoue un Test de Panique.",2021
40708,"Khal Drogo, Le Grand Khal",Addrivat !,"**Quand l’unité de Khal Drogo est activée :**

Ciblez 1 ennemi situé à Longue
Portée ou moins et attachez-lui cette
carte jusqu’à la fin du round.
Tant que cette carte est attachée, les
Attaques de Mêlée qui visent cet ennemi
gagnent **Frappe Critique**. Quand cet ennemi
est détruit, gagnez 1 Point de Victoire.
Si cette carte et retirée alors que l’ennemi
ciblé n’a pas été détruit, votre adversaire
gagne 1 Point de Victoire. /
**Au début d’un tour allié :**

Piochez 1 carte Tactique.",2021
40709,"Khal Drogo, Le Grand Khal","Attaque
montée","**Quand une Unité de Cavalerie
alliée choisit son action lors de son
activation, avant de résoudre celle-ci :**

Pour son action, cette unité peut
effectuer un pivot, puis une action de
Marche, même si elle est engagée. Elle
peut traverser les ennemis au cours de
cette Marche. Les ennemis desquels elle
se désengage ne peuvent pas pivoter.

Une fois cette Marche résolue, 1 ennemi
traversé subit 1 Blessure, +1 par rang
restant dans cette unité ennemie.",2021
40710,"Khal Drogo, Le Grand Khal","Ordres
d'assaut","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez les effets de cette zone par :

*Unité Combattante alliée effectue
1 action d’Attaque de Mêlée.*

*Si cette carte cible l’unité de **Khal Drogo**,
celle-ci peut effectuer 1 action
de Charge à la place.* /
**Avant le début de la partie, retirez
la carte « Retraite Soudaine »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40711,"Khal Drogo, Le Grand Khal","Mener par
l'exemple","**Après que l’unité de Khal Drogo
a résolu une attaque :**

Jusqu’à la fin du round, attachez
cette carte à 1 autre unité alliée
située à Longue Portée ou moins.

Tant que cette carte est attachée,
cette unité gagne +2 à ses lancers
de Test de Moral et ses Attaques de
Mêlée gagnent +1 pour Toucher. /
**Au début d’un tour allié :**

Piochez 1 carte Tactique.",2021
40712,"Jorah Mormont, Tacticien de Westeros",Rassemblement,"**Quand une Unité de Cavalerie
alliée non engagée est activée :**

Une fois ce tour-ci, si cette unité
doit effectuer une action de
Manœuvre, elle peut soigner 3 de
ses Blessures et retirer 1 pion État
au lieu d’effectuer cette action.",2021
40713,"Jorah Mormont, Tacticien de Westeros",Trahison,"**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*Gagnez 1 Point de Victoire, piochez 1 carte
Tactique et soignez 3 Blessures de l’unité
de Jorah Mormont. Votre adversaire peut
ensuite attacher la carte **Trahison** à 1 de
vos Unités Combattantes jusqu’à la fin de
la partie. Tant qu’elle est attachée, chaque
fois que cette unité est activée, elle subit
1 Blessure. Lorsqu’elle est détruite, votre
adversaire gagne 1 Point de Victoire.*",2021
40714,"Jorah Mormont, Tacticien de Westeros",Opportuniste,"**Quand une unité alliée effectue
une attaque de Mêlée, avant de lancer
les dés d’Attaque :**

Si le défenseur n’a pas été activé
ce round-ci, cette attaque peut
relancer n’importe quels dés
d’Attaque et gagne soit **Précision**,
soit **Cruel**. Si l’attaquant est l’unité de
Jorah Mormont, il gagne les deux.",2021
40715,"Jorah Mormont, Tacticien de Westeros","Manœuvre
trompeuse","**Quand une unité alliée
Charge avec succès :**

Si elle est entrée en contact avec le
Front de l’ennemi, alignez cette unité
sur l’un ou l’autre des Flancs de celui-ci.

Si elle est entrée en contact avec
un Flanc de l’ennemi, alignez cette
unité sur le Dos de celui-ci. /
**Avant le début de la partie,
retirez la carte « Débordement »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
40716,"Belwas, Le Fort","Tentative 
pathétique","**Quand une unité alliée réussit
un Test de Panique en étant
attaquée en Mêlée :**

L’attaquant devient **Paniqué**.

Si le défenseur est l’unité de Belwas,
l’attaquant également aussi 1 Blessure
pour chaque rang restant du défenseur. /
**Avant le début de la partie, retirez
la carte « Contrôle du Terrain »
de votre paquet Tactique et
remplacez-la par cette carte.**",2021
